fire_year,current_size,fire_location_latitude,fire_location_longitude,assessment_hectares,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,fire_origin_encoded,fire_type_encoded,general_cause_desc_encoded,weather_conditions_over_fire_encoded,temperature_encoded,relative_humidity_encoded,wind_speed_encoded,current_size_bin_encoded
2018,1.7,57.99555,-116.2943,0.1,3.0,25.0,18.0,35.0,0.1,4,2,0,2,0.7833333333333333,0.18,0.3888888888888889,0
2018,56.0,58.514983,-116.359017,0.01,1.0,22.0,20.0,90.0,0.5,4,2,6,3,0.7333333333333333,0.2,1.0,10
2018,0.01,57.997732,-116.225818,0.01,0.0,22.0,22.0,4.0,0.01,3,0,0,3,0.7333333333333333,0.22,0.044444444444444446,0
2018,0.01,58.755667,-117.334633,0.01,0.0,26.0,34.0,5.0,0.01,4,1,9,2,0.8,0.34,0.05555555555555556,0
2018,0.1,58.642133,-116.707333,0.1,1.0,24.0,21.0,15.0,0.1,4,2,9,2,0.7666666666666666,0.21,0.16666666666666669,0
2018,0.01,58.03335,-116.2941,0.01,1.0,31.0,39.0,10.0,0.01,4,2,6,3,0.8833333333333333,0.39,0.11111111111111112,0
2018,0.01,58.496033,-116.930733,0.01,1.0,27.0,48.0,15.0,0.01,4,2,6,3,0.8166666666666667,0.48,0.16666666666666669,0
2018,0.3,58.858333,-117.462167,0.01,1.0,27.0,31.0,5.0,0.01,4,2,6,3,0.8166666666666667,0.31,0.05555555555555556,0
2018,0.5,58.35265,-116.568267,0.5,0.1,23.0,45.0,5.0,0.5,4,1,2,2,0.75,0.45,0.05555555555555556,0
2018,0.4,59.23365,-119.213333,0.3,2.0,17.0,40.0,0.0,0.3,4,2,6,3,0.6499999999999999,0.4,0.0,0
2018,3.8,59.7649,-116.994867,0.5,0.0,7.0,55.0,2.0,0.5,4,1,9,3,0.4833333333333333,0.55,0.022222222222222223,0
2018,42.9,54.382114,-111.319715,0.01,5.0,24.0,18.0,20.0,20.0,3,0,0,2,0.7666666666666666,0.18,0.22222222222222224,10
2018,0.01,55.94085,-110.7185,0.01,1.0,16.0,31.0,15.0,0.01,1,2,10,3,0.6333333333333333,0.31,0.16666666666666669,0
2018,0.01,55.926433,-110.719883,0.01,0.0,17.0,22.0,2.0,0.01,1,2,10,3,0.6499999999999999,0.22,0.022222222222222223,0
2018,0.01,55.9314,-110.72835,0.01,0.5,18.0,21.0,8.0,0.01,1,2,10,0,0.6666666666666666,0.21,0.08888888888888889,0
2018,0.01,55.903133,-110.7529,0.01,0.0,20.0,23.0,8.0,0.01,3,2,10,0,0.7,0.23,0.08888888888888889,0
2018,0.85,56.810517,-111.48315,0.3,4.0,21.0,23.0,5.0,0.3,4,2,1,2,0.7166666666666666,0.23,0.05555555555555556,0
2018,0.01,56.40235,-111.292483,0.01,0.0,18.0,35.0,0.0,0.01,4,2,9,3,0.6666666666666666,0.35000000000000003,0.0,0
2018,0.01,56.429817,-111.271817,0.01,0.0,18.0,35.0,0.0,0.01,4,2,9,3,0.6666666666666666,0.35000000000000003,0.0,0
2018,0.01,57.969583,-111.011917,0.01,0.0,29.0,17.0,3.0,0.01,4,2,9,2,0.85,0.17,0.03333333333333333,0
2018,11.3,57.85685,-117.609847,2.0,2.0,22.0,29.0,15.0,2.0,4,2,6,2,0.7333333333333333,0.29,0.16666666666666669,2
2018,20.2,56.27875,-118.27195,4.0,5.0,20.0,28.0,15.0,3.0,3,2,10,3,0.7,0.28,0.16666666666666669,5
2018,0.01,56.451483,-116.110267,0.01,0.0,16.0,70.0,35.0,0.01,4,2,6,1,0.6333333333333333,0.7000000000000001,0.3888888888888889,0
2018,0.01,56.334517,-116.755183,0.01,0.0,15.0,50.0,25.0,0.01,4,2,6,3,0.6166666666666667,0.5,0.2777777777777778,0
2018,0.01,56.459367,-116.16265,0.01,0.0,24.0,55.0,8.0,0.01,4,2,6,2,0.7666666666666666,0.55,0.08888888888888889,0
2018,0.01,57.363317,-119.7522,0.01,0.0,7.0,38.0,5.0,0.01,4,2,6,2,0.4833333333333333,0.38,0.05555555555555556,0
2018,3.0,57.622517,-117.216083,1.5,0.1,13.0,37.0,10.0,1.5,3,1,0,2,0.5833333333333333,0.37,0.11111111111111112,0
2018,0.01,52.7665,-114.751133,0.01,0.0,26.0,25.0,5.0,0.01,4,2,9,3,0.8,0.25,0.05555555555555556,0
2018,0.41,52.925667,-115.149117,0.1,5.0,28.0,28.0,8.0,0.35,4,2,6,2,0.8333333333333333,0.28,0.08888888888888889,0
2018,0.1,53.120867,-115.2266,0.1,0.0,12.0,48.0,20.0,0.1,4,2,6,3,0.5666666666666667,0.48,0.22222222222222224,0
2018,0.5,53.051717,-115.02895,0.5,2.0,28.0,27.0,15.0,0.5,4,2,6,2,0.8333333333333333,0.27,0.16666666666666669,0
2018,0.01,52.557083,-115.169717,0.01,0.0,17.0,28.0,11.0,0.01,4,2,6,1,0.6499999999999999,0.28,0.12222222222222223,0
2018,0.4,52.34455,-116.27575,0.1,1.0,22.0,40.0,10.0,0.4,1,1,10,3,0.7333333333333333,0.4,0.11111111111111112,0
2018,0.01,52.173267,-116.480767,0.01,0.0,28.0,24.0,5.0,0.01,4,2,9,2,0.8333333333333333,0.24,0.05555555555555556,0
2018,25.11,55.363888,-115.728787,2.0,9.0,17.0,31.0,18.0,2.0,1,2,10,3,0.6499999999999999,0.31,0.2,6
2018,0.8,56.1388,-113.851635,0.8,1.0,8.0,68.0,6.0,0.8,1,2,10,4,0.5,0.68,0.06666666666666667,0
2018,0.01,55.482167,-114.204267,0.01,0.1,12.0,35.0,8.0,0.01,4,1,1,3,0.5666666666666667,0.35000000000000003,0.08888888888888889,0
2018,0.01,55.916717,-113.95705,0.01,0.0,13.0,48.0,16.0,0.01,4,1,9,2,0.5833333333333333,0.48,0.17777777777777778,0
2018,4.4,55.641983,-116.421817,6.0,5.0,22.0,23.0,16.0,6.0,3,2,10,2,0.7333333333333333,0.23,0.17777777777777778,1
2018,2.7,55.192052,-114.132855,0.5,0.5,18.0,19.0,5.0,0.5,3,2,8,2,0.6666666666666666,0.19,0.05555555555555556,0
2018,1.37,55.326135,-114.55021,0.5,0.5,25.0,40.0,10.0,1.0,4,1,6,2,0.7833333333333333,0.4,0.11111111111111112,0
2018,0.1,55.1742,-116.391767,0.1,1.0,26.0,51.0,10.0,0.1,4,1,6,0,0.8,0.51,0.11111111111111112,0
2018,1.0,54.182617,-115.797733,0.1,0.1,23.0,20.0,20.0,0.1,4,2,5,3,0.75,0.2,0.22222222222222224,0
2018,0.5,54.140692,-115.554773,1.0,0.0,15.0,55.0,5.0,1.0,4,2,8,2,0.6166666666666667,0.55,0.05555555555555556,0
2018,3.0,53.9826,-115.93305,0.5,3.0,19.2,27.0,10.0,0.5,3,2,10,3,0.6866666666666666,0.27,0.11111111111111112,0
2018,0.14,54.1516,-117.4357,0.3,0.1,14.2,39.0,13.0,0.3,4,2,4,2,0.6033333333333333,0.39,0.14444444444444446,0
2018,0.04,54.31488,-116.894135,0.01,0.0,31.7,26.0,7.0,0.01,4,2,4,2,0.895,0.26,0.07777777777777778,0
2018,1.1,54.629257,-115.54042,1.0,2.0,19.0,65.0,3.0,1.0,4,2,6,3,0.6833333333333333,0.65,0.03333333333333333,0
2017,0.01,51.157533,-115.000317,0.01,0.0,26.0,29.0,15.0,0.01,4,2,10,3,0.8,0.29,0.16666666666666669,0
2017,0.01,50.966183,-114.954683,0.01,0.0,20.0,46.0,5.0,0.01,4,1,9,0,0.7,0.46,0.05555555555555556,0
2017,0.01,49.672167,-114.593333,0.01,0.0,28.0,19.0,5.0,0.01,4,1,9,0,0.8333333333333333,0.19,0.05555555555555556,0
2017,0.25,51.111667,-115.0015,0.05,2.0,28.0,25.0,13.0,0.05,4,2,9,2,0.8333333333333333,0.25,0.14444444444444446,0
2017,0.1,49.43175,-114.547983,0.1,0.0,20.5,34.0,15.0,0.1,4,1,9,2,0.7083333333333333,0.34,0.16666666666666669,0
2017,0.01,51.28376,-115.146498,0.01,0.0,14.0,20.0,0.0,0.01,4,2,9,3,0.6,0.2,0.0,0
2017,0.3,51.148817,-115.07465,0.3,3.0,23.0,25.0,6.0,0.3,1,2,9,2,0.75,0.25,0.06666666666666667,0
2017,0.1,51.15495,-114.848583,0.1,0.0,4.0,45.0,16.0,0.1,1,2,10,2,0.4333333333333333,0.45,0.17777777777777778,0
2017,0.2,49.8813,-113.971283,0.2,0.0,-2.0,67.0,10.0,0.2,4,1,9,3,0.3333333333333333,0.67,0.11111111111111112,0
2017,0.09,55.171617,-118.198617,0.01,0.1,20.0,37.0,9.0,0.09,3,2,10,2,0.7,0.37,0.1,0
2017,0.85,55.08214,-116.90359,0.5,1.0,22.0,28.0,18.0,0.4,3,2,0,3,0.7333333333333333,0.28,0.2,0
2017,0.01,55.066167,-118.814017,0.01,0.0,19.0,50.0,4.0,0.01,5,2,6,3,0.6833333333333333,0.5,0.044444444444444446,0
2017,0.3,55.248033,-118.344,0.3,1.0,22.9,30.0,9.0,0.3,3,2,0,3,0.7483333333333333,0.3,0.1,0
2017,0.01,55.08455,-117.56095,0.01,0.1,14.0,65.0,3.0,0.01,1,2,6,2,0.6,0.65,0.03333333333333333,0
2017,0.1,55.09,-117.6875,0.1,0.5,13.1,93.0,6.0,0.1,4,2,6,2,0.585,0.93,0.06666666666666667,0
2017,1.3,54.52115,-118.484017,0.5,0.5,17.0,19.0,21.0,0.5,4,2,4,2,0.6499999999999999,0.19,0.23333333333333334,0
2017,0.01,54.674533,-117.1002,0.01,0.0,19.0,45.0,5.0,0.01,4,2,2,2,0.6833333333333333,0.45,0.05555555555555556,0
2017,0.3,58.60095,-118.600067,0.3,2.0,7.0,21.0,3.0,0.3,4,2,4,3,0.4833333333333333,0.21,0.03333333333333333,0
2017,0.2,58.71915,-118.749283,0.2,0.0,5.0,55.0,5.0,0.2,1,2,10,3,0.44999999999999996,0.55,0.05555555555555556,0
2017,2.35,58.710767,-118.710583,3.0,1.0,14.0,25.0,10.0,3.0,1,2,10,2,0.6,0.25,0.11111111111111112,0
2017,64.0,58.111517,-116.236767,2.0,0.0,10.0,41.0,10.0,2.0,3,2,0,2,0.5333333333333333,0.41000000000000003,0.11111111111111112,10
2017,0.99,58.711217,-118.7134,1.6,0.5,1.0,44.0,0.0,1.6,1,2,10,2,0.3833333333333333,0.44,0.0,0
2017,64.0,58.302583,-115.781,0.1,0.5,16.0,40.0,13.0,0.1,3,2,0,3,0.6333333333333333,0.4,0.14444444444444446,10
2017,1.1,58.275833,-116.578057,0.5,0.0,12.0,45.0,15.0,1.0,4,2,9,3,0.5666666666666667,0.45,0.16666666666666669,0
2017,0.1,58.714117,-118.724417,0.1,0.5,15.4,33.0,16.0,0.1,1,2,10,3,0.6233333333333333,0.33,0.17777777777777778,0
2017,0.01,59.239178,-119.204939,0.01,0.0,8.0,77.0,10.0,0.1,3,2,6,3,0.5,0.77,0.11111111111111112,0
2017,0.4,58.047183,-115.599567,0.01,1.5,27.0,34.0,12.0,0.3,1,1,0,2,0.8166666666666667,0.34,0.13333333333333333,0
2017,0.01,58.205667,-115.79805,0.01,0.0,21.0,35.0,23.0,0.01,3,1,10,2,0.7166666666666666,0.35000000000000003,0.2555555555555556,0
2017,0.01,57.975376,-116.896463,0.01,0.0,14.0,82.0,7.0,0.1,3,1,0,3,0.6,0.8200000000000001,0.07777777777777778,0
2017,0.01,58.59785,-118.661447,0.01,0.2,15.0,83.0,75.0,0.1,4,2,6,1,0.6166666666666667,0.8300000000000001,0.8333333333333334,0
2017,0.01,58.447389,-114.519947,0.01,0.0,26.0,35.0,15.0,0.1,1,2,6,2,0.8,0.35000000000000003,0.16666666666666669,0
2017,0.01,58.745917,-117.273167,0.01,0.1,18.0,88.0,2.0,0.01,4,2,6,1,0.6666666666666666,0.88,0.022222222222222223,0
2017,0.3,58.3965,-114.665833,0.4,2.0,33.0,28.0,5.0,0.3,4,2,9,2,0.9166666666666667,0.28,0.05555555555555556,0
2017,0.29,58.3993,-114.675167,0.2,3.0,33.0,32.0,4.0,0.2,4,2,9,2,0.9166666666666667,0.32,0.044444444444444446,0
2017,0.02,58.396383,-114.665633,0.02,0.0,25.0,45.0,2.0,0.02,4,2,9,2,0.7833333333333333,0.45,0.022222222222222223,0
2017,0.01,58.808253,-118.731483,0.01,0.0,20.0,48.0,15.0,0.01,1,2,9,3,0.7,0.48,0.16666666666666669,0
2017,0.01,58.466683,-119.227,0.01,0.0,20.0,40.0,25.0,0.01,4,2,6,3,0.7,0.4,0.2777777777777778,0
2017,0.01,58.601917,-117.1498,0.01,0.5,14.0,50.0,31.0,0.01,4,2,6,2,0.6,0.5,0.34444444444444444,0
2017,10.7,58.748533,-119.015083,0.5,1.0,17.0,45.0,0.0,0.5,5,2,9,2,0.6499999999999999,0.45,0.0,2
2017,2.5,58.787033,-118.966083,0.3,1.0,17.0,45.0,0.0,0.3,5,2,9,2,0.6499999999999999,0.45,0.0,0
2017,0.01,58.83475,-117.43975,0.01,1.0,16.0,55.0,0.0,0.01,4,1,9,2,0.6333333333333333,0.55,0.0,0
2017,0.01,58.485517,-115.5781,0.01,0.0,4.0,45.0,0.0,0.01,4,2,0,3,0.4333333333333333,0.45,0.0,0
2017,1516.2,58.733633,-119.027517,5.0,3.0,20.0,45.0,15.0,5.0,5,2,9,3,0.7,0.45,0.16666666666666669,10
2017,448.0,58.690667,-119.084833,4.0,2.0,18.0,63.0,15.0,50.0,5,1,9,3,0.6666666666666666,0.63,0.16666666666666669,10
2017,0.5,58.311283,-117.160917,0.01,0.0,22.0,38.0,3.0,0.08,4,2,9,2,0.7333333333333333,0.38,0.03333333333333333,0
2017,0.01,58.55335,-117.5066,0.01,0.1,9.0,42.0,8.0,0.01,4,1,9,2,0.5166666666666666,0.42,0.08888888888888889,0
2017,0.01,58.471133,-117.211667,0.01,0.0,12.0,54.0,5.0,0.02,4,1,9,3,0.5666666666666667,0.54,0.05555555555555556,0
2017,2.5,58.422717,-116.9608,0.01,1.0,14.0,40.0,11.0,2.5,4,1,9,3,0.6,0.4,0.12222222222222223,0
2017,0.3,58.02775,-116.9156,0.3,1.0,17.0,45.0,10.0,0.3,3,2,10,3,0.6499999999999999,0.45,0.11111111111111112,0
2017,4.9,58.425267,-116.349633,4.7,1.0,14.0,40.0,13.0,4.7,3,2,10,3,0.6,0.4,0.14444444444444446,1
2017,0.15,57.91352,-115.22514,0.01,0.1,2.0,62.0,5.0,0.15,4,1,9,2,0.39999999999999997,0.62,0.05555555555555556,0
2017,0.01,58.7763,-118.2675,0.01,0.0,-3.0,87.0,8.0,0.01,4,2,9,2,0.31666666666666665,0.87,0.08888888888888889,0
2017,0.1,55.9588,-110.706383,0.1,0.5,6.0,38.0,5.0,0.1,1,2,10,2,0.4666666666666667,0.38,0.05555555555555556,0
2017,0.01,55.917667,-110.740333,0.01,1.0,6.0,44.0,17.0,0.01,1,2,10,3,0.4666666666666667,0.44,0.18888888888888888,0
2017,0.6,54.86313,-111.917922,0.2,0.5,23.0,27.0,15.0,0.2,3,2,10,2,0.75,0.27,0.16666666666666669,0
2017,1.5,54.874021,-111.819324,0.1,0.5,18.0,32.0,15.0,0.5,4,2,8,2,0.6666666666666666,0.32,0.16666666666666669,0
2017,51.7,55.12105,-112.02865,1.0,1.0,19.0,34.0,12.0,2.0,4,2,9,2,0.6833333333333333,0.34,0.13333333333333333,10
2017,0.01,54.731667,-113.526333,0.01,0.5,23.0,36.0,27.0,0.01,3,2,10,2,0.75,0.36,0.3,0
2017,0.01,56.989033,-111.161233,0.02,1.0,22.0,47.0,5.0,0.02,4,2,9,2,0.7333333333333333,0.47000000000000003,0.05555555555555556,0
2017,0.1,56.835633,-111.73225,0.1,-1.0,15.6,32.0,20.0,0.1,4,2,9,2,0.6266666666666667,0.32,0.22222222222222224,0
2017,0.1,56.5887,-118.865617,0.1,2.0,16.0,47.0,15.0,0.1,4,2,6,3,0.6333333333333333,0.47000000000000003,0.16666666666666669,0
2017,0.5,57.7618,-117.557867,0.25,1.0,26.0,35.0,3.0,0.5,4,2,6,2,0.8,0.35000000000000003,0.03333333333333333,0
2017,0.1,57.761233,-117.5579,0.25,1.0,26.0,35.0,3.0,0.25,4,2,6,2,0.8,0.35000000000000003,0.03333333333333333,0
2017,0.01,55.598867,-116.712033,0.01,1.0,22.0,44.0,26.0,0.01,4,2,6,3,0.7333333333333333,0.44,0.2888888888888889,0
2017,0.01,56.261133,-117.943717,0.01,0.1,25.0,46.0,5.0,0.01,4,2,4,2,0.7833333333333333,0.46,0.05555555555555556,0
2017,0.1,58.002617,-117.990333,0.1,1.0,12.0,30.0,10.0,0.1,4,2,9,2,0.5666666666666667,0.3,0.11111111111111112,0
2017,0.2,57.47976,-117.48561,0.2,0.1,5.0,50.0,5.0,0.2,4,1,9,2,0.44999999999999996,0.5,0.05555555555555556,0
2017,6.6,52.403167,-116.247533,6.0,2.0,19.0,40.0,20.0,6.0,1,0,6,3,0.6833333333333333,0.4,0.22222222222222224,1
2017,0.01,51.708833,-115.395833,0.01,0.5,17.0,51.0,2.0,0.01,4,2,9,3,0.6499999999999999,0.51,0.022222222222222223,0
2017,842.0,52.23025,-116.615167,100.0,50.0,23.0,25.0,20.0,1000.0,4,0,9,2,0.75,0.25,0.22222222222222224,10
2017,0.07,52.0789,-116.375083,0.07,0.5,31.0,16.0,57.0,0.07,4,2,10,2,0.8833333333333333,0.16,0.6333333333333333,0
2017,0.01,51.931983,-114.931833,0.5,0.5,22.0,25.0,11.0,0.01,4,2,9,2,0.7333333333333333,0.25,0.12222222222222223,0
2017,0.01,52.817367,-114.849733,0.01,0.0,14.5,57.0,0.0,0.01,4,1,10,3,0.6083333333333333,0.5700000000000001,0.0,0
2017,0.34,56.537033,-115.256517,0.5,0.1,19.0,60.0,17.0,0.5,3,1,10,2,0.6833333333333333,0.6,0.18888888888888888,0
2017,2.4,55.37025,-115.775,0.2,0.5,12.0,44.0,6.0,0.2,1,2,10,3,0.5666666666666667,0.44,0.06666666666666667,0
2017,0.01,55.6932,-115.096733,0.01,0.0,12.0,54.0,21.0,0.01,4,2,6,3,0.5666666666666667,0.54,0.23333333333333334,0
2017,0.1,57.2265,-115.182683,0.1,1.0,29.5,34.0,5.0,0.1,4,2,9,2,0.8583333333333333,0.34,0.05555555555555556,0
2017,0.2,54.581633,-114.570183,0.01,0.1,16.0,35.0,0.0,0.2,4,2,6,3,0.6333333333333333,0.35000000000000003,0.0,0
2016,0.5,50.833333,-114.688833,0.5,0.5,20.0,30.0,5.0,0.5,4,2,9,3,0.7,0.3,0.05555555555555556,0
2016,0.1,49.428167,-114.403733,0.1,1.0,17.0,32.0,1.0,0.1,4,2,9,2,0.6499999999999999,0.32,0.011111111111111112,0
2016,0.01,49.62695,-114.639633,0.01,0.0,22.0,40.0,10.0,0.01,4,2,9,2,0.7333333333333333,0.4,0.11111111111111112,0
2016,0.01,49.904683,-114.469417,0.01,1.0,25.0,38.0,2.0,0.01,4,2,9,3,0.7833333333333333,0.38,0.022222222222222223,0
2016,0.02,51.276117,-115.0462,0.02,0.0,15.0,45.0,10.0,0.01,4,2,9,3,0.6166666666666667,0.45,0.11111111111111112,0
2016,0.8,53.56345,-116.21855,0.5,0.5,13.0,48.0,5.0,0.8,4,2,9,2,0.5833333333333333,0.48,0.05555555555555556,0
2016,0.01,53.555917,-115.917983,0.01,0.0,5.0,75.0,8.0,0.01,3,2,6,3,0.44999999999999996,0.75,0.08888888888888889,0
2016,0.5,54.971883,-116.8895,0.4,0.5,24.8,25.0,20.0,0.4,3,2,0,2,0.78,0.25,0.22222222222222224,0
2016,0.2,55.02495,-117.85115,0.2,0.0,19.0,27.0,3.0,0.2,3,1,0,2,0.6833333333333333,0.27,0.03333333333333333,0
2016,1.4,55.876389,-119.457778,2.0,8.0,27.0,18.0,6.0,2.0,3,2,0,2,0.8166666666666667,0.18,0.06666666666666667,0
2016,0.01,54.767033,-119.108133,0.01,0.0,7.5,85.0,6.0,0.01,4,1,6,4,0.49166666666666664,0.85,0.06666666666666667,0
2016,3.4,55.603633,-119.341583,0.2,0.0,23.1,26.0,10.0,0.2,4,2,4,3,0.7516666666666667,0.26,0.11111111111111112,0
2016,0.01,55.277842,-116.939806,0.1,0.0,23.0,21.0,10.0,0.01,3,2,0,0,0.75,0.21,0.11111111111111112,0
2016,11.6,58.562917,-118.39735,1.0,1.0,12.0,25.0,15.0,1.0,4,1,1,2,0.5666666666666667,0.25,0.16666666666666669,2
2016,118.3,58.396516,-116.716724,1.0,1.0,29.0,29.0,15.0,11.0,3,2,0,2,0.85,0.29,0.16666666666666669,10
2016,79.4,58.31079,-116.00399,0.2,1.0,22.0,30.0,30.0,1.0,3,1,0,3,0.7333333333333333,0.3,0.33333333333333337,10
2016,0.01,57.8975,-115.377867,0.01,0.0,25.0,43.0,3.0,0.01,1,2,6,1,0.7833333333333333,0.43,0.03333333333333333,0
2016,0.01,58.128083,-116.517005,0.01,0.0,32.0,33.0,10.0,0.01,4,2,6,2,0.8999999999999999,0.33,0.11111111111111112,0
2016,0.01,58.869617,-117.4633,0.01,0.1,18.0,63.0,12.0,0.01,4,2,6,3,0.6666666666666666,0.63,0.13333333333333333,0
2016,6.2,58.38495,-114.64355,1.0,1.0,17.0,74.0,0.0,1.0,4,2,9,2,0.6499999999999999,0.74,0.0,1
2016,0.01,58.765471,-117.331422,0.01,0.1,4.0,75.0,5.0,0.01,3,1,10,3,0.4333333333333333,0.75,0.05555555555555556,0
2016,0.1,55.902167,-110.745167,0.1,1.0,14.0,20.0,10.0,0.1,3,2,10,2,0.6,0.2,0.11111111111111112,0
2016,14.7,55.053567,-111.597083,1.0,10.0,30.0,18.0,15.0,1.0,4,2,10,2,0.8666666666666667,0.18,0.16666666666666669,3
2016,1.2,54.527367,-111.566217,0.75,5.0,15.0,25.0,20.0,0.5,4,2,6,3,0.6166666666666667,0.25,0.22222222222222224,0
2016,0.1,54.51515,-110.864817,0.2,2.0,20.2,28.0,11.0,0.2,4,2,6,3,0.7033333333333334,0.28,0.12222222222222223,0
2016,0.01,54.7625,-111.923167,0.01,1.0,17.0,78.0,1.0,0.01,3,2,10,2,0.6499999999999999,0.78,0.011111111111111112,0
2016,0.01,55.043667,-111.529167,0.01,0.0,3.0,78.0,8.0,0.01,1,1,2,3,0.41666666666666663,0.78,0.08888888888888889,0
2016,0.01,57.5377,-111.3508,0.01,0.9,24.0,20.0,17.0,0.01,4,2,1,2,0.7666666666666666,0.2,0.18888888888888888,0
2016,0.01,56.163967,-111.7441,0.01,0.0,8.0,25.0,8.0,0.01,4,2,5,2,0.5,0.25,0.08888888888888889,0
2016,0.2,56.471017,-117.363983,0.2,5.0,25.0,17.0,40.0,0.2,3,2,10,3,0.7833333333333333,0.17,0.4444444444444445,0
2016,0.01,56.295583,-117.919433,0.01,0.0,8.0,45.0,5.0,0.01,4,1,9,2,0.5,0.45,0.05555555555555556,0
2016,1.4,56.499367,-117.28505,0.2,2.0,20.0,25.0,5.0,0.2,3,2,10,2,0.7,0.25,0.05555555555555556,0
2016,22.3,57.850383,-117.64615,1.0,4.0,17.0,20.0,22.0,1.0,4,2,8,3,0.6499999999999999,0.2,0.24444444444444446,5
2016,1.8,57.864533,-117.641717,0.3,1.0,15.0,35.0,15.0,1.8,4,2,8,2,0.6166666666666667,0.35000000000000003,0.16666666666666669,0
2016,11.6,57.892483,-117.631417,2.0,3.0,25.0,25.0,10.0,3.0,4,2,8,3,0.7833333333333333,0.25,0.11111111111111112,2
2016,0.01,56.425833,-117.31555,0.01,0.0,-1.0,80.0,18.0,0.01,4,2,6,4,0.35,0.8,0.2,0
2016,0.01,56.454033,-116.12555,0.01,0.0,19.0,50.0,16.0,0.01,4,2,6,3,0.6833333333333333,0.5,0.17777777777777778,0
2016,0.01,56.536833,-116.398683,0.01,0.0,20.0,40.0,35.0,0.01,4,1,6,0,0.7,0.4,0.3888888888888889,0
2016,5.0,52.3205,-115.167967,0.3,3.0,19.0,29.0,35.0,5.0,4,2,9,3,0.6833333333333333,0.29,0.3888888888888889,1
2016,19.5,51.74205,-114.897183,0.5,0.5,26.0,18.0,1.0,0.5,4,1,9,2,0.8,0.18,0.011111111111111112,4
2016,0.3,52.716183,-115.132817,0.5,0.5,9.0,45.0,5.0,0.5,4,1,6,2,0.5166666666666666,0.45,0.05555555555555556,0
2016,0.01,52.175717,-116.481117,0.01,0.0,20.0,34.0,8.0,0.01,4,2,9,3,0.7,0.34,0.08888888888888889,0
2016,0.1,55.111483,-116.074217,0.1,2.0,18.0,39.0,0.0,0.1,2,2,10,2,0.6666666666666666,0.39,0.0,0
2016,0.1,55.31755,-115.434567,0.1,0.0,22.0,28.0,0.0,0.1,4,2,10,2,0.7333333333333333,0.28,0.0,0
2016,0.1,55.91675,-115.65755,0.1,0.0,19.0,34.0,2.0,0.1,1,2,10,2,0.6833333333333333,0.34,0.022222222222222223,0
2016,0.5,55.332411,-116.593759,0.2,0.2,27.3,18.0,27.0,0.2,3,2,10,2,0.8216666666666667,0.18,0.3,0
2016,1.0,55.29835,-116.8603,0.9,0.0,27.0,19.0,13.0,1.0,3,1,10,0,0.8166666666666667,0.19,0.14444444444444446,0
2016,0.85,55.685967,-116.412867,0.5,0.0,11.1,36.0,5.0,0.5,3,2,10,2,0.5516666666666666,0.36,0.05555555555555556,0
2016,0.5,56.527583,-115.355633,0.5,3.0,18.0,30.0,22.0,0.5,1,2,10,2,0.6666666666666666,0.3,0.24444444444444446,0
2016,0.01,55.301667,-114.854167,0.01,0.0,-1.0,65.0,0.0,0.1,1,1,8,2,0.35,0.65,0.0,0
2016,0.01,55.346629,-115.792676,0.01,0.0,17.0,47.0,0.0,0.01,1,1,10,2,0.6499999999999999,0.47000000000000003,0.0,0
2016,0.06,55.838,-114.296,1.0,0.5,20.0,32.0,5.0,0.06,4,2,1,2,0.7,0.32,0.05555555555555556,0
2016,0.2,55.258217,-116.587717,0.2,0.5,32.0,20.0,6.0,0.2,3,2,10,2,0.8999999999999999,0.2,0.06666666666666667,0
2016,0.01,55.281667,-114.793333,0.01,0.0,20.0,30.0,10.0,0.01,4,1,10,2,0.7,0.3,0.11111111111111112,0
2016,0.4,55.832633,-114.275833,0.4,3.0,26.0,16.0,8.0,0.4,4,1,1,3,0.8,0.16,0.08888888888888889,0
2016,0.1,55.968617,-113.831667,0.1,1.0,28.0,18.0,8.0,0.1,4,1,10,3,0.8333333333333333,0.18,0.08888888888888889,0
2016,2.8,55.280013,-115.380183,0.1,0.0,17.0,22.0,10.0,0.2,3,2,10,2,0.6499999999999999,0.22,0.11111111111111112,0
2016,0.5,55.93955,-115.23645,0.5,0.5,19.0,27.0,1.0,0.5,4,2,6,2,0.6833333333333333,0.27,0.011111111111111112,0
2016,0.1,56.568133,-115.241633,0.1,2.0,20.0,18.0,5.0,0.1,4,1,10,2,0.7,0.18,0.05555555555555556,0
2016,2.75,55.33485,-116.596267,0.3,0.5,29.0,23.0,14.0,0.4,3,2,10,2,0.85,0.23,0.15555555555555556,0
2016,0.01,55.181333,-113.976,0.01,0.0,31.0,42.0,3.0,0.01,4,2,6,2,0.8833333333333333,0.42,0.03333333333333333,0
2016,4.9,55.282933,-115.879417,1.5,0.5,21.0,37.0,24.0,1.5,4,2,6,2,0.7166666666666666,0.37,0.26666666666666666,1
2016,0.01,55.701983,-115.098783,0.01,0.0,8.0,85.0,0.0,0.01,4,2,6,4,0.5,0.85,0.0,0
2016,0.01,55.703583,-115.09885,0.01,0.0,14.0,48.0,28.0,0.01,4,2,6,2,0.6,0.48,0.3111111111111111,0
2016,0.21,54.678117,-115.549183,0.2,1.0,16.0,22.0,3.0,0.2,4,2,6,3,0.6333333333333333,0.22,0.03333333333333333,0
