fire_year,current_size,fire_location_latitude,fire_location_longitude,assessment_hectares,fire_spread_rate,temperature,relative_humidity,wind_speed,fuel_type,initial_action_by,ia_arrival_at_fire_date,fire_fighting_start_date,fire_fighting_start_size,fire_origin_encoded,fire_type_encoded,general_cause_desc_encoded,weather_conditions_over_fire_encoded,temperature_encoded,relative_humidity_encoded,wind_speed_encoded,current_size_bin,current_size_bin_encoded
2007,0.1,56.47725,-116.410817,0.1,0.0,8.0,53.0,14.0,C2,FPD Staff,9/26/2007 11:22,9/26/2007 11:28,0.1,1,2,10,3,0.5,0.53,0.15555555555555556,"(0.0, 4.0]",0
2007,0.02,52.19675,-116.464367,0.03,1.0,25.0,45.0,0.0,C3,HAC1H,7/24/2007 17:32,7/24/2007 17:40,0.02,4,2,3,3,0.7833333333333333,0.45,0.0,"(0.0, 4.0]",0
2007,0.01,52.401917,-116.249383,0.01,0.0,24.0,35.0,20.0,M2,HAC1H,8/3/2007 19:04,8/3/2007 19:20,0.01,1,2,6,2,0.7666666666666666,0.35000000000000003,0.22222222222222224,"(0.0, 4.0]",0
2007,0.01,52.073517,-115.001117,0.01,0.0,21.0,40.0,5.0,C3,FPD Staff,8/6/2007 12:46,8/6/2007 12:47,0.01,4,2,9,2,0.7166666666666666,0.4,0.05555555555555556,"(0.0, 4.0]",0
2007,0.01,51.993186,-115.152152,0.01,0.0,21.0,40.0,5.0,C3,FPD Staff,8/6/2007 16:53,8/6/2007 16:54,0.01,4,2,9,2,0.7166666666666666,0.4,0.05555555555555556,"(0.0, 4.0]",0
2007,0.01,52.00774,-115.152152,0.01,0.0,21.0,40.0,5.0,C3,FPD Staff,8/6/2007 17:13,8/6/2007 17:14,0.01,4,2,9,2,0.7166666666666666,0.4,0.05555555555555556,"(0.0, 4.0]",0
2007,0.01,52.455612,-116.162119,0.01,0.0,14.0,47.0,5.0,C3,HAC1H,8/9/2007 16:20,8/9/2007 16:20,0.01,4,1,9,3,0.6,0.47000000000000003,0.05555555555555556,"(0.0, 4.0]",0
2007,1.6,52.821967,-114.743483,1.0,0.0,6.0,90.0,4.0,O1b,HAC1H,10/19/2007 11:40,10/19/2007 11:46,1.6,4,2,9,3,0.4666666666666667,0.9,0.044444444444444446,"(0.0, 4.0]",0
2007,0.5,51.811237,-115.143241,0.01,0.0,5.0,30.0,10.0,C3,FPD Staff,11/13/2007 9:38,11/13/2007 9:38,0.5,4,2,9,2,0.44999999999999996,0.3,0.11111111111111112,"(0.0, 4.0]",0
2007,0.02,52.892357,-115.128171,0.02,0.0,-2.0,40.0,0.0,C2,FPD Staff,11/23/2007 11:30,11/23/2007 11:40,0.02,4,1,9,2,0.3333333333333333,0.4,0.0,"(0.0, 4.0]",0
2007,0.9,55.341167,-115.783267,2.0,1.0,13.0,46.0,6.0,O1b,FPD Staff,4/23/2007 19:50,4/23/2007 19:50,2.0,1,1,10,3,0.5833333333333333,0.46,0.06666666666666667,"(0.0, 4.0]",0
2007,2.3,55.9473,-115.5979,2.3,2.0,14.0,40.0,20.0,O1a,FPD Staff,4/26/2007 17:25,4/26/2007 17:30,2.3,1,2,10,0,0.6,0.4,0.22222222222222224,"(0.0, 4.0]",0
2007,0.7,55.40895,-116.222833,1.5,3.0,17.0,40.0,15.0,O1a,HAC1F,4/27/2007 15:55,4/27/2007 15:57,0.5,1,2,10,2,0.6499999999999999,0.4,0.16666666666666669,"(0.0, 4.0]",0
2007,0.01,55.993483,-113.885717,0.01,2.0,16.0,45.0,5.0,O1a,HAC1H,4/30/2007 20:20,4/30/2007 20:24,0.01,4,2,3,2,0.6333333333333333,0.45,0.05555555555555556,"(0.0, 4.0]",0
2007,0.9,55.279133,-114.797983,0.9,1.0,12.0,35.0,8.0,O1a,FPD Staff,5/5/2007 17:13,5/5/2007 17:15,1.0,4,2,3,3,0.5666666666666667,0.35000000000000003,0.08888888888888889,"(0.0, 4.0]",0
2007,10.7,55.4761,-116.174417,2.0,1.0,15.0,36.0,10.0,M1,HAC1H,5/7/2007 14:54,5/7/2007 15:00,2.0,4,2,9,3,0.6166666666666667,0.36,0.11111111111111112,"(8.0, 12.0]",2
2007,0.41,55.212117,-116.288233,0.3,0.1,14.0,45.0,4.0,O1a,HAC1F,5/13/2007 21:57,5/13/2007 21:57,0.3,2,2,10,2,0.6,0.45,0.044444444444444446,"(0.0, 4.0]",0
2007,7.1,55.348436,-115.725557,5.0,2.0,18.0,29.0,12.0,C1,Air Tanker,5/15/2007 14:43,5/15/2007 15:16,5.0,1,2,3,3,0.6666666666666666,0.29,0.13333333333333333,"(4.0, 8.0]",1
2007,0.46,55.915417,-115.652067,0.01,1.0,25.5,35.0,2.0,O1a,HAC1H,5/15/2007 15:05,5/15/2007 15:26,0.4,1,2,10,3,0.7916666666666666,0.35000000000000003,0.022222222222222223,"(0.0, 4.0]",0
2007,0.1,55.306217,-114.732433,0.1,0.0,21.0,30.0,5.0,O1a,HAC1H,5/25/2007 14:20,5/25/2007 14:24,0.1,5,2,10,2,0.7166666666666666,0.3,0.05555555555555556,"(0.0, 4.0]",0
2007,0.2,55.9501,-113.814083,0.2,2.0,20.0,35.0,5.0,O1a,HAC1H,5/25/2007 19:58,5/25/2007 20:01,0.2,3,2,10,2,0.7,0.35000000000000003,0.05555555555555556,"(0.0, 4.0]",0
2007,0.5,54.753,-116.285667,0.5,0.5,21.0,41.0,13.0,C2,HAC1R,6/3/2007 15:48,6/3/2007 16:00,0.5,4,2,4,2,0.7166666666666666,0.41000000000000003,0.14444444444444446,"(0.0, 4.0]",0
2007,0.01,55.205917,-114.7823,0.01,0.0,24.0,48.0,4.0,O1a,FPD Staff,6/3/2007 19:15,6/3/2007 19:17,0.01,4,2,9,2,0.7666666666666666,0.48,0.044444444444444446,"(0.0, 4.0]",0
2007,0.01,55.3588,-115.870317,0.1,0.1,27.0,40.0,12.0,O1a,HAC1H,6/4/2007 14:33,6/4/2007 14:45,0.1,4,1,10,2,0.8166666666666667,0.4,0.13333333333333333,"(0.0, 4.0]",0
2007,0.76,55.86465,-115.182367,0.3,4.0,23.0,45.0,5.0,M2,Air Tanker,6/4/2007 20:16,6/4/2007 20:26,0.3,4,1,6,2,0.75,0.45,0.05555555555555556,"(0.0, 4.0]",0
2007,0.01,55.432617,-116.81295,0.01,0.0,20.0,31.0,2.0,O1a,HAC1H,6/6/2007 18:43,6/6/2007 18:47,0.01,4,2,6,2,0.7,0.31,0.022222222222222223,"(0.0, 4.0]",0
2007,2.2,56.568092,-115.094245,2.0,3.0,22.0,44.0,35.0,O1b,Air Tanker,7/5/2007 19:27,7/5/2007 19:45,2.0,4,2,4,2,0.7333333333333333,0.44,0.3888888888888889,"(0.0, 4.0]",0
2007,0.01,55.6548,-116.639933,0.01,0.1,22.0,55.0,16.0,O1a,Air Tanker,7/5/2007 21:19,7/5/2007 21:33,0.01,3,2,10,2,0.7333333333333333,0.55,0.17777777777777778,"(0.0, 4.0]",0
2007,0.01,55.345783,-116.61815,0.01,0.0,29.0,40.0,2.0,O1b,HAC1H,7/22/2007 17:35,7/22/2007 17:55,0.01,3,2,10,2,0.85,0.4,0.022222222222222223,"(0.0, 4.0]",0
2007,0.01,55.919817,-113.9397,0.01,0.0,27.0,45.0,0.0,M2,WFC2,7/26/2007 15:45,7/26/2007 15:50,0.01,1,1,3,2,0.8166666666666667,0.45,0.0,"(0.0, 4.0]",0
2007,0.01,55.070183,-115.648,0.01,0.1,20.0,60.0,2.0,M2,HAC1H,7/28/2007 13:58,7/28/2007 14:11,0.01,4,2,6,4,0.7,0.6,0.022222222222222223,"(0.0, 4.0]",0
2007,0.3,55.0993,-115.686633,0.3,0.0,12.0,42.0,15.0,O1b,FPD Staff,10/10/2007 2:01,10/10/2007 2:02,0.3,4,1,6,2,0.5666666666666667,0.42,0.16666666666666669,"(0.0, 4.0]",0
2007,0.3,55.253843,-114.225186,0.3,5.0,6.0,48.0,30.0,M2,FPD Staff,11/1/2007 17:10,11/1/2007 17:11,0.3,4,2,6,2,0.4666666666666667,0.48,0.33333333333333337,"(0.0, 4.0]",0
2007,0.1,54.339483,-114.7772,0.1,0.0,12.0,30.0,10.0,O1a,FPD Staff,4/30/2007 13:58,4/30/2007 14:10,0.1,3,1,9,2,0.5666666666666667,0.3,0.11111111111111112,"(0.0, 4.0]",0
2007,0.01,54.159233,-115.675683,0.01,0.1,1.0,70.0,2.0,S2,FPD Staff,9/19/2007 21:07,9/20/2007 9:00,0.01,4,2,9,3,0.3833333333333333,0.7000000000000001,0.022222222222222223,"(0.0, 4.0]",0
2007,0.01,53.9901,-115.788351,0.01,0.0,5.0,78.0,0.0,M2,FPD Staff,10/5/2007 17:53,10/5/2007 18:00,0.01,4,2,9,3,0.44999999999999996,0.78,0.0,"(0.0, 4.0]",0
2007,0.03,54.21211,-115.896985,0.03,0.0,7.0,43.0,2.0,C2,FPD Staff,10/13/2007 12:48,10/13/2007 12:48,0.03,4,2,9,2,0.4833333333333333,0.43,0.022222222222222223,"(0.0, 4.0]",0
2007,0.1,54.53745,-114.30015,0.1,0.2,-3.0,54.0,10.0,M1,HAC1H,11/8/2007 16:10,11/8/2007 16:17,0.1,4,1,9,2,0.31666666666666665,0.54,0.11111111111111112,"(0.0, 4.0]",0
2007,0.1,54.697783,-114.30215,0.1,0.0,-3.0,95.0,6.0,C2,FPD Staff,11/23/2007 11:00,11/23/2007 11:30,0.1,4,1,9,2,0.31666666666666665,0.9500000000000001,0.06666666666666667,"(0.0, 4.0]",0
2006,0.1,51.1632,-114.903617,0.1,0.0,17.0,10.0,10.0,O1a,HAC1H,4/25/2006 12:06,4/25/2006 12:06,0.1,1,2,6,2,0.6499999999999999,0.1,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,51.139444,-114.9025,0.01,0.0,23.0,11.0,15.0,O1a,HAC1F,5/14/2006 17:29,5/14/2006 17:29,0.01,1,2,10,2,0.75,0.11,0.16666666666666669,"(0.0, 4.0]",0
2006,0.2,51.167917,-114.822067,0.2,5.0,22.0,25.0,10.0,O1a,HAC1H,5/15/2006 19:58,5/15/2006 20:05,0.2,1,2,10,2,0.7333333333333333,0.25,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,51.178735,-114.922167,0.01,0.0,20.0,25.0,5.0,O1a,HAC1H,5/15/2006 20:52,5/15/2006 21:05,0.01,1,2,10,2,0.7,0.25,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,51.1598,-114.975067,0.01,0.0,15.0,35.0,5.0,O1a,HAC1H,5/15/2006 21:57,5/15/2006 21:59,0.01,1,2,10,2,0.6166666666666667,0.35000000000000003,0.05555555555555556,"(0.0, 4.0]",0
2006,0.3,50.857652,-114.652967,0.2,10.0,20.0,35.0,10.0,O1a,HAC1H,5/21/2006 14:51,5/21/2006 14:52,0.2,4,1,9,3,0.7,0.35000000000000003,0.11111111111111112,"(0.0, 4.0]",0
2006,0.02,50.851667,-114.6275,0.01,1.0,25.0,30.0,5.0,C3,FPD Staff,5/21/2006 19:05,5/21/2006 19:05,0.02,4,2,9,2,0.7833333333333333,0.3,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,51.649617,-115.302383,0.01,0.0,16.0,29.0,15.0,O1b,FPD Staff,6/4/2006 12:40,6/4/2006 12:40,0.01,4,2,9,3,0.6333333333333333,0.29,0.16666666666666669,"(0.0, 4.0]",0
2006,0.02,51.401383,-115.193617,0.01,5.0,26.0,30.0,10.0,C3,Air Tanker,8/7/2006 14:38,8/7/2006 14:48,0.1,4,2,9,2,0.8,0.3,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,49.361667,-114.328333,0.01,0.0,28.0,22.0,5.0,O1a,HAC1R,8/20/2006 17:27,8/20/2006 17:35,0.01,4,2,9,2,0.8333333333333333,0.22,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,50.907333,-114.656,0.01,0.0,0.0,50.0,0.0,C3,FPD Staff,11/16/2006 17:30,11/17/2006 16:45,0.01,4,1,6,2,0.36666666666666664,0.5,0.0,"(0.0, 4.0]",0
2006,0.1,51.161883,-114.869317,0.01,0.0,8.0,30.0,20.0,O1a,FPD Staff,3/11/2007 17:30,3/11/2007 17:35,0.1,1,2,10,3,0.5,0.3,0.22222222222222224,"(0.0, 4.0]",0
2006,0.09,53.64142,-118.1875,0.15,0.2,27.0,14.0,3.0,C3,FPD Staff,5/15/2006 17:00,5/15/2006 17:00,0.15,4,0,3,2,0.8166666666666667,0.14,0.03333333333333333,"(0.0, 4.0]",0
2006,0.06,53.46404,-117.78005,0.03,1.0,23.0,20.0,10.0,M1,HAC1F,5/15/2006 17:38,5/15/2006 17:46,0.02,4,2,3,2,0.75,0.2,0.11111111111111112,"(0.0, 4.0]",0
2006,0.15,53.4518,-117.78702,0.1,0.0,23.0,20.0,10.0,O1a,HAC1F,5/15/2006 17:50,5/15/2006 17:50,0.1,4,2,3,2,0.75,0.2,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,53.42532,-117.75154,0.01,0.0,24.0,15.0,5.0,O1a,FPD Staff,5/15/2006 17:30,5/15/2006 18:05,0.1,5,2,3,2,0.7666666666666666,0.15,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,53.42543,-117.7514,0.01,0.0,24.0,15.0,4.0,M1,FPD Staff,5/15/2006 17:30,5/15/2006 18:05,0.01,4,2,3,2,0.7666666666666666,0.15,0.044444444444444446,"(0.0, 4.0]",0
2006,0.1,53.37847,-117.63683,0.2,2.0,25.0,18.0,2.0,O1b,HAC1H,5/15/2006 18:52,5/15/2006 18:58,0.2,4,2,3,2,0.7833333333333333,0.18,0.022222222222222223,"(0.0, 4.0]",0
2006,0.72,53.44268,-117.47948,0.1,3.0,24.0,20.0,15.0,O1a,HAC1H,5/15/2006 18:54,5/15/2006 19:06,0.1,4,2,3,2,0.7666666666666666,0.2,0.16666666666666669,"(0.0, 4.0]",0
2006,0.01,53.55636,-119.6292,0.01,0.5,29.0,30.0,10.0,C3,Air Tanker,5/16/2006 15:12,5/16/2006 15:32,0.01,4,2,5,2,0.85,0.3,0.11111111111111112,"(0.0, 4.0]",0
2006,163.6,53.39032,-117.36966,0.5,4.0,26.0,24.0,15.0,C2,Air Tanker,5/16/2006 17:02,5/16/2006 18:00,7.0,4,0,9,2,0.8,0.24,0.16666666666666669,"(40.0, inf]",10
2006,0.1,53.157883,-115.429783,0.01,0.0,23.0,35.0,10.0,M2,HAC1R,5/19/2006 18:10,5/19/2006 18:30,0.1,4,2,6,3,0.75,0.35000000000000003,0.11111111111111112,"(0.0, 4.0]",0
2006,68.4,53.7757,-119.760791,2.0,10.0,12.0,30.0,10.0,C3,HAC1R,5/31/2006 16:21,5/31/2006 16:25,2.0,5,2,5,3,0.5666666666666667,0.3,0.11111111111111112,"(40.0, inf]",10
2006,0.1,53.80148,-119.54393,0.1,3.0,11.0,50.0,10.0,C3,HAC1R,6/22/2006 15:05,6/22/2006 15:05,0.1,5,2,5,3,0.5499999999999999,0.5,0.11111111111111112,"(0.0, 4.0]",0
2006,14554.3,53.791567,-119.743,15.0,0.5,28.0,25.0,5.0,C2,HAC1H,6/26/2006 11:43,6/26/2006 11:50,15.0,5,0,5,2,0.8333333333333333,0.25,0.05555555555555556,"(40.0, inf]",10
2006,0.02,53.518567,-116.626317,0.02,0.5,30.0,27.0,6.0,O1a,HAC1H,7/5/2006 16:05,7/5/2006 16:10,0.02,4,2,3,2,0.8666666666666667,0.27,0.06666666666666667,"(0.0, 4.0]",0
2006,0.01,53.16635,-116.643217,0.01,0.1,12.0,60.0,0.0,S1,HAC1H,8/3/2006 19:34,8/3/2006 19:39,0.01,4,2,1,3,0.5666666666666667,0.6,0.0,"(0.0, 4.0]",0
2006,0.1,53.969517,-118.512417,0.1,0.0,19.0,25.0,5.0,C3,HAC1F,8/26/2006 17:55,8/26/2006 17:55,0.1,4,2,4,2,0.6833333333333333,0.25,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,55.072087,-117.489872,0.01,11.0,16.0,35.0,20.0,D1,WFC2,4/5/2006 18:00,4/5/2006 18:10,0.01,1,2,10,2,0.6333333333333333,0.35000000000000003,0.22222222222222224,"(0.0, 4.0]",0
2006,0.03,55.069967,-117.48555,0.02,0.5,16.0,16.0,10.0,O1b,FPD Staff,4/18/2006 17:10,4/18/2006 17:15,0.02,1,2,10,2,0.6333333333333333,0.16,0.11111111111111112,"(0.0, 4.0]",0
2006,0.6,54.995883,-118.850367,0.6,5.0,24.0,15.0,30.0,D1,WFC2,4/25/2006 16:34,4/25/2006 16:40,0.6,3,2,10,2,0.7666666666666666,0.15,0.33333333333333337,"(0.0, 4.0]",0
2006,0.01,55.026876,-118.885458,0.01,0.0,24.0,15.0,0.0,O1b,WFC2,4/25/2006 17:50,4/25/2006 17:53,0.01,3,2,10,2,0.7666666666666666,0.15,0.0,"(0.0, 4.0]",0
2006,2.6,55.145683,-118.074217,0.5,0.5,22.0,35.0,20.0,S1,HAC1H,5/4/2006 16:15,5/4/2006 16:27,0.5,3,2,10,3,0.7333333333333333,0.35000000000000003,0.22222222222222224,"(0.0, 4.0]",0
2006,0.02,55.8705,-119.1055,0.02,0.0,16.0,35.0,15.0,S1,HAC1H,5/7/2006 16:17,5/7/2006 16:30,0.02,4,2,1,3,0.6333333333333333,0.35000000000000003,0.16666666666666669,"(0.0, 4.0]",0
2006,0.54,56.253833,-119.027783,0.2,0.5,15.0,40.0,20.0,M1,HAC1H,5/6/2006 18:53,5/6/2006 19:00,0.2,4,2,4,3,0.6166666666666667,0.4,0.22222222222222224,"(0.0, 4.0]",0
2006,1.64,55.515792,-119.984703,0.6,0.5,27.0,30.0,10.0,C2,HAC1H,5/19/2006 14:55,5/19/2006 14:57,0.8,4,1,6,3,0.8166666666666667,0.3,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.136733,-118.178183,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 14:50,5/22/2006 14:55,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.136733,-118.178183,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 15:16,5/22/2006 15:17,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.135837,-118.175237,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 15:36,5/22/2006 15:39,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.1381,-118.18115,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 16:01,5/22/2006 16:01,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.1381,-118.18115,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 16:25,5/22/2006 16:29,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.135837,-118.175237,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 16:50,5/22/2006 16:50,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,55.13945,-118.181885,0.01,0.0,20.0,40.0,10.0,M2,HAC1H,5/22/2006 17:34,5/22/2006 17:39,0.01,4,2,9,3,0.7,0.4,0.11111111111111112,"(0.0, 4.0]",0
2006,13.9,55.086983,-119.892517,2.5,2.0,18.0,30.0,15.0,O1a,HAC1H,8/13/2006 12:32,8/13/2006 12:48,2.5,3,2,10,2,0.6666666666666666,0.3,0.16666666666666669,"(12.0, 16.0]",3
2006,2.0,55.720733,-119.827817,2.0,0.1,18.0,35.0,10.0,O1a,HAC1H,8/17/2006 17:32,8/17/2006 17:35,2.0,4,2,9,3,0.6666666666666666,0.35000000000000003,0.11111111111111112,"(0.0, 4.0]",0
2006,2.0,55.842083,-119.228983,2.0,40.0,25.0,10.0,10.0,M2,HAC1H,9/3/2006 16:58,9/3/2006 17:05,2.0,3,2,9,2,0.7833333333333333,0.1,0.11111111111111112,"(0.0, 4.0]",0
2006,0.05,54.350328,-119.919998,0.01,1.0,24.0,22.0,15.0,C2,WFC2,9/3/2006 17:31,9/3/2006 18:00,0.01,4,1,9,2,0.7666666666666666,0.22,0.16666666666666669,"(0.0, 4.0]",0
2006,0.02,55.048651,-118.745792,0.02,0.0,6.0,45.0,5.0,C3,HAC1F,10/2/2006 19:20,10/2/2006 19:20,0.01,4,1,9,2,0.4666666666666667,0.45,0.05555555555555556,"(0.0, 4.0]",0
2006,265.0,58.04015,-115.6019,300.0,0.1,14.0,55.0,6.0,O1a,FPD Staff,4/4/2006 12:52,4/4/2006 13:15,300.0,1,2,10,2,0.6,0.55,0.06666666666666667,"(40.0, inf]",10
2006,1.4,58.70935,-118.680183,2.0,0.1,14.0,40.0,5.0,O1b,HAC1H,4/17/2006 17:35,4/17/2006 17:38,2.0,1,2,10,0,0.6,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,0.1,58.704033,-118.689167,0.1,0.0,14.0,40.0,5.0,O1b,FPD Staff,4/17/2006 18:01,4/17/2006 18:01,0.1,1,2,10,0,0.6,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,19.7,58.706867,-118.668083,40.0,0.5,14.0,40.0,5.0,O1b,HAC1H,4/17/2006 18:11,4/17/2006 18:11,40.0,1,2,10,0,0.6,0.4,0.05555555555555556,"(16.0, 20.0]",4
2006,0.5,58.713033,-118.673383,0.5,0.0,14.0,40.0,5.0,O1b,FPD Staff,4/17/2006 18:34,4/17/2006 18:34,0.5,1,2,10,0,0.6,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,0.5,58.711567,-118.711567,0.5,0.0,14.0,40.0,5.0,O1b,HAC1H,4/17/2006 19:05,4/17/2006 19:05,0.5,1,2,10,0,0.6,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,58.712309,-118.72095,1.9,0.0,14.0,40.0,5.0,O1b,FPD Staff,4/17/2006 19:21,4/17/2006 19:21,1.9,1,2,10,0,0.6,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,0.7,58.712309,-118.727905,0.7,0.0,14.0,40.0,5.0,O1b,HAC1H,4/17/2006 19:36,4/17/2006 19:36,0.7,1,2,10,0,0.6,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,0.1,58.7032,-118.678583,0.01,0.0,2.0,70.0,0.0,M1,HAC1H,4/17/2006 21:31,4/17/2006 21:33,0.01,1,2,10,2,0.39999999999999997,0.7000000000000001,0.0,"(0.0, 4.0]",0
2006,3.1,58.697771,-118.685829,0.5,1.0,12.0,70.0,15.0,O1a,FPD Staff,4/18/2006 13:47,4/18/2006 13:48,0.01,1,2,10,3,0.5666666666666667,0.7000000000000001,0.16666666666666669,"(0.0, 4.0]",0
2006,15.6,58.7207,-118.74362,5.0,0.3,5.0,40.0,5.0,O1b,HAC1H,4/19/2006 1:15,4/19/2006 1:15,5.0,1,2,10,3,0.44999999999999996,0.4,0.05555555555555556,"(12.0, 16.0]",3
2006,64.9,58.708697,-118.756071,12.0,0.2,12.0,31.0,10.0,O1a,FPD Staff,4/19/2006 1:45,4/19/2006 1:50,12.0,1,2,10,3,0.5666666666666667,0.31,0.11111111111111112,"(40.0, inf]",10
2006,1.5,58.69945,-118.681967,2.0,2.0,15.0,37.0,15.0,O1b,FPD Staff,4/18/2006 17:05,4/18/2006 17:10,0.25,1,2,10,2,0.6166666666666667,0.37,0.16666666666666669,"(0.0, 4.0]",0
2006,0.3,58.697467,-118.682383,0.3,3.0,15.0,37.0,15.0,O1b,FPD Staff,4/18/2006 17:22,4/18/2006 17:22,0.3,1,2,10,2,0.6166666666666667,0.37,0.16666666666666669,"(0.0, 4.0]",0
2006,0.5,58.7075,-118.6876,0.5,3.0,16.0,49.0,10.0,O1a,HAC1H,4/18/2006 18:36,4/18/2006 18:39,0.5,1,2,10,3,0.6333333333333333,0.49,0.11111111111111112,"(0.0, 4.0]",0
2006,50.7,58.50121,-117.022192,2.0,5.0,12.0,30.0,35.0,O1a,FPD Staff,4/19/2006 13:50,4/19/2006 14:00,4.0,1,2,10,3,0.5666666666666667,0.3,0.3888888888888889,"(40.0, inf]",10
2006,0.01,58.724383,-118.7383,0.01,1.0,16.0,55.0,10.0,D1,FPD Staff,4/19/2006 16:15,4/19/2006 16:19,0.01,1,2,10,3,0.6333333333333333,0.55,0.11111111111111112,"(0.0, 4.0]",0
2006,0.01,58.712309,-118.678874,0.01,1.0,16.0,55.0,15.0,D1,FPD Staff,4/19/2006 16:30,4/19/2006 16:30,0.01,1,2,10,3,0.6333333333333333,0.55,0.16666666666666669,"(0.0, 4.0]",0
2006,0.01,58.710333,-118.696717,0.01,0.1,10.0,35.0,15.0,O1b,HAC1H,4/19/2006 18:00,4/19/2006 18:01,0.1,1,2,10,3,0.5333333333333333,0.35000000000000003,0.16666666666666669,"(0.0, 4.0]",0
2006,0.2,58.7097,-118.696683,0.2,0.2,10.0,35.0,15.0,O1b,HAC1H,4/19/2006 18:15,4/19/2006 18:16,0.2,1,2,10,3,0.5333333333333333,0.35000000000000003,0.16666666666666669,"(0.0, 4.0]",0
2006,0.01,58.709383,-118.694933,0.01,1.0,11.0,50.0,10.0,O1a,HAC1F,4/20/2006 12:00,4/20/2006 12:06,0.01,1,2,10,2,0.5499999999999999,0.5,0.11111111111111112,"(0.0, 4.0]",0
2006,0.2,58.457733,-114.529,0.1,0.1,8.0,35.0,5.0,O1a,HAC1H,4/20/2006 14:19,4/20/2006 14:23,0.1,1,2,10,3,0.5,0.35000000000000003,0.05555555555555556,"(0.0, 4.0]",0
2006,0.25,58.516617,-117.053783,0.25,0.0,10.0,40.0,5.0,O1a,HAC1H,4/20/2006 14:28,4/20/2006 14:30,0.25,1,2,10,3,0.5333333333333333,0.4,0.05555555555555556,"(0.0, 4.0]",0
2006,0.01,58.71592,-118.756071,0.01,1.0,12.0,45.0,10.0,O1a,HAC1F,4/20/2006 14:34,4/20/2006 14:40,0.01,1,2,10,2,0.5666666666666667,0.45,0.11111111111111112,"(0.0, 4.0]",0
2006,1.0,58.719623,-118.707041,1.0,1.0,12.0,30.0,10.0,M1,HAC1F,4/20/2006 15:55,4/20/2006 16:01,1.0,1,2,10,3,0.5666666666666667,0.3,0.11111111111111112,"(0.0, 4.0]",0
2006,73.6,58.465267,-114.448183,5.0,3.0,10.0,40.0,5.0,D1,HAC1F,4/23/2006 11:29,4/23/2006 11:38,10.0,1,2,10,2,0.5333333333333333,0.4,0.05555555555555556,"(40.0, inf]",10
2006,0.15,58.708317,-118.67895,0.01,1.0,18.0,35.0,10.0,O1a,FPD Staff,4/23/2006 12:25,4/23/2006 12:30,0.02,1,2,10,2,0.6666666666666666,0.35000000000000003,0.11111111111111112,"(0.0, 4.0]",0
2006,0.1,58.7095,-118.69455,0.1,0.0,19.0,32.0,4.0,O1a,HAC1F,4/23/2006 17:17,4/23/2006 17:25,0.05,1,2,10,2,0.6833333333333333,0.32,0.044444444444444446,"(0.0, 4.0]",0
2006,0.1,58.70565,-118.69535,0.1,0.1,19.0,32.0,4.0,O1a,HAC1F,4/23/2006 17:54,4/23/2006 18:05,0.1,1,2,10,2,0.6833333333333333,0.32,0.044444444444444446,"(0.0, 4.0]",0
2006,0.01,58.467346,-114.551277,0.01,1.0,8.5,34.0,13.0,O1a,HAC1H,4/23/2006 18:54,4/23/2006 19:00,0.01,1,2,10,3,0.5083333333333333,0.34,0.14444444444444446,"(0.0, 4.0]",0
2006,4.7,58.306905,-115.855722,0.4,0.5,15.0,35.0,5.0,S2,HAC1H,4/24/2006 17:35,4/24/2006 17:40,0.5,3,2,10,2,0.6166666666666667,0.35000000000000003,0.05555555555555556,"(4.0, 8.0]",1
